file name,timestamp,etag
EEG00141.zip,"Mon, 24 Oct 2022 13:01:59 GMT",64ccfe9a8c82e5a5620f8dc655a947c00560279b57c80fcc2846fcaa1ba64f71
EEG00142.zip,"Mon, 24 Oct 2022 13:10:38 GMT",a0350f901d980dd8a6cdb4b0c6a28ca5cf5a960d17474d6934a1055e0b01e8e4
EEG00143.zip,"Mon, 24 Oct 2022 13:19:09 GMT",d641f469e47f5bf45fda37fb6d84e04b65b8de2f2d8906c7bb4b2c1d07cdf19b
EEG00144.zip,"Mon, 24 Oct 2022 13:27:17 GMT",7dccf4dcea60b6d64cfa95d2581a940ac641f9240592781f6a3c61964d04fb61
EEG00145.zip,"Mon, 24 Oct 2022 13:35:26 GMT",77bf1eaa59d1cd11f50315992a9a3152a8d66c4aba7dae6eeb140ea98d811e57
EEG00146.zip,"Mon, 24 Oct 2022 13:43:44 GMT",42333269287f79e684066404f05e12d9bd46fa3c1784ea044aae71eb33891462
EEG00147.zip,"Mon, 24 Oct 2022 13:51:53 GMT",7c247d7ea9f0b4a35569bc370ca3a907977a3e384a6864bb6758e6c95d81950b
EEG00148.zip,"Mon, 24 Oct 2022 14:01:31 GMT",6bde439644091d629ec5946b2b21f6a0682a2ad75a4aa41e827f117899f45975
EEG00149.zip,"Mon, 24 Oct 2022 14:09:50 GMT",8f00aca35af545693381ca8a92e08d97ce3c4fb6dcb64952d432261b30151039
EEG00150.zip,"Mon, 24 Oct 2022 14:17:59 GMT",811226812bdd24bc4a00b12cef4177abd9b4b44ae007b5ea3718e27f6bf0e917
