file name,timestamp,etag
EEG00151.zip,"Tue, 25 Oct 2022 08:10:34 GMT",0a3a3df2f50db7438526b34942a8f723599dc035ec1a589b6a06368780b31e75
EEG00152.zip,"Tue, 25 Oct 2022 08:10:40 GMT",6d27eefe76f05adf148242be193b674e4145b47e613eb6d55e9ad9c2d6387248
EEG00153.zip,"Tue, 25 Oct 2022 08:10:46 GMT",c3082baebe5678f71135c7721c0c718e14beee911f3df6d7cef15cf3718ca4df
EEG00154.zip,"Tue, 25 Oct 2022 08:10:52 GMT",35a5b4ad7c6a88292de4b2d8242568f23ece5312e9e975ff338142ccb34689fb
EEG00155.zip,"Tue, 25 Oct 2022 08:10:58 GMT",a01c56e29c9ece5cf6b07dd14df00c2888a1a307608b013bbfc30ae4ee0b01a7
EEG00156.zip,"Tue, 25 Oct 2022 08:11:04 GMT",4da4b1d34f4926d033aa1ca854050e8ec5c6492a20908baec52d3b5095ebb67a
EEG00157.zip,"Tue, 25 Oct 2022 08:11:10 GMT",26ab91daa7cf51894c59863316ef8dd225db2c6e3a60d1f8be6ead70c10f055b
EEG00158.zip,"Tue, 25 Oct 2022 08:11:16 GMT",bf441cb010659bf6646994194ce9597087966a4bd24a446050a47da5b5fe0749
EEG00159.zip,"Tue, 25 Oct 2022 08:19:18 GMT",992d5405230350a903c37ab3b168589d345f9fe4820a3b25e01a45ad7705f074
EEG00160.zip,"Tue, 25 Oct 2022 08:27:19 GMT",b266ac987fd5c4852097f8cea612646ce6d3abf3719ed35a30eb3f7849148fab
