file name,timestamp,etag
EEG00051.zip,"Thu, 13 Oct 2022 19:34:20 GMT",528648a6ba5d38faa8e4bdff4923f16bfbecdad02d2bcf3320c050ba6259a0c5
EEG00052.zip,"Thu, 13 Oct 2022 19:40:32 GMT",9065eed71f55eec1e079be9350bdbde39911bc0fdbed176a92b244ba931d770a
EEG00053.zip,"Thu, 13 Oct 2022 19:47:35 GMT",75ae002fe1845566afc1d3b903037cbeb0adb57f3d27e508f75873ef2a5a784b
EEG00054.zip,"Thu, 13 Oct 2022 19:53:58 GMT",87af0823e4927709f9aa931df7dbae6d4e020b451c93fcf6db9ddd937c84b827
EEG00055.zip,"Thu, 13 Oct 2022 19:59:30 GMT",e34ed6dd8d7feaa4aba6696364a710145a433c16c787d4324dbf4fdc3ca301c8
EEG00056.zip,"Thu, 13 Oct 2022 20:05:51 GMT",0abaaa14f9fea98e14458af59fc61d6919eb4f46391fb199063caf9f3d41df2e
EEG00057.zip,"Thu, 13 Oct 2022 20:12:13 GMT",12916ef968d64b2641ceb62b84608addc2371de50435d45db5aab1a603d79ad0
EEG00058.zip,"Thu, 13 Oct 2022 20:18:35 GMT",140935cda11ba6e5857c52cc98846453b427d73d951240301d6bc66b73dd72ed
EEG00059.zip,"Thu, 13 Oct 2022 20:24:42 GMT",5a4ee5047d4639148c171b0973ccbd534f55c3c1ab928ab23ffb5d4bd52daf2b
EEG00060.zip,"Thu, 13 Oct 2022 20:31:43 GMT",12cd973b5f8c400ec2c20d08a26bf812b514b3bdacb23aedd799fc17dc858d52
