file name,timestamp,etag
EEG00131.zip,"Mon, 24 Oct 2022 12:50:29 GMT",fa31141e63540f86df8a9e1302722154779eb6dbf6f27c977ed6492c09751bd0
EEG00132.zip,"Mon, 24 Oct 2022 12:50:40 GMT",91fafce062b1ce1efab8c77816a4a610691ffd4bd109b6e2baa2995f452c1bae
EEG00133.zip,"Mon, 24 Oct 2022 12:50:51 GMT",cc3fba05fa02ac33348e3d3ac7dc2f32236a28a1a8e497d90baf43de3d9b921a
EEG00134.zip,"Mon, 24 Oct 2022 12:51:03 GMT",aaac4e6004449b07a655af61f949122c9d1bb26b59cfb520d06026d788e10bfd
EEG00135.zip,"Mon, 24 Oct 2022 12:51:15 GMT",262c0591f29746ce9ac3489823c099ae6da47a588a19aa258625cdb4529d0212
EEG00136.zip,"Mon, 24 Oct 2022 12:51:28 GMT",eb5c657ef576642d066d0d6e93ddf4b157514b270c7ed6d70dafec3af323b94e
EEG00137.zip,"Mon, 24 Oct 2022 12:51:40 GMT",c1f817d642da14b71a8b149eb093f93cb1aa006b827440050019c5b3da6b4472
EEG00138.zip,"Mon, 24 Oct 2022 12:51:51 GMT",ef2ba4160e6e0f4ad5c319e31671b3c0ccd8235ae5525b1c398d2f087c97da4c
EEG00139.zip,"Mon, 24 Oct 2022 12:52:03 GMT",28c7a5bb1bc8df8f3b64125d83d116b7bfca3c6b483b31824182d940b01536d7
EEG00140.zip,"Mon, 24 Oct 2022 12:52:14 GMT",1e88e265f8b1c647ff454513d52eb6af4c95d0f0cca26f3dacce7c582dce26b6
