file name,timestamp,etag
EEG00061.zip,"Fri, 14 Oct 2022 07:04:39 GMT",d32a16a744a6a6ebb7b9ea555c1b3542f85af6e2a1b01d04871015394130018a
EEG00062.zip,"Fri, 14 Oct 2022 07:05:14 GMT",34cc40ac4583339e643378f07723b3f31e0ed14e667c32abd90df676021772da
EEG00063.zip,"Fri, 14 Oct 2022 07:05:26 GMT",ca0e728c3e6ac966cf0cd7ce3a390d5055e36be0637a8a55f9f17b80739378b6
EEG00064.zip,"Fri, 14 Oct 2022 07:05:41 GMT",5f9e6028bbe148b4c23c74bd879ed825c202cc37d1792a7335ed1ac402bb559b
EEG00065.zip,"Fri, 14 Oct 2022 07:06:12 GMT",a8ec3ec5a0b1c717e6b606ffe8816c680eee9743ff699708f38b010588f7110b
EEG00066.zip,"Fri, 14 Oct 2022 07:06:25 GMT",f3f50d3aded33235f6a9898ae60fe3f547c0cb7149bae7bae68cfb1aad441aa0
EEG00067.zip,"Fri, 14 Oct 2022 07:06:35 GMT",15769f98adb80e880a7541cb1e7a844a9a52796ee22d0d9020d3bb958f119f4e
EEG00068.zip,"Fri, 14 Oct 2022 07:06:45 GMT",2df03d4eaacbbbef2dca6140c0b02be9245ea5c94a96b0520e6ea394cd7e159a
EEG00069.zip,"Fri, 14 Oct 2022 07:13:22 GMT",5aabe5bcd74daa5f3e2af10a12cfd486687a396d5a964e278a1ee6f2e8dd9ce9
EEG00070.zip,"Fri, 14 Oct 2022 07:20:00 GMT",46c71eaa7edce551d94aa5c2f967d1b72d698bbcce6ad0570a5100e64d2d0b14
